1.454285779999998340e+03	1.491999999999999993e+01
1.486184000000001106e+03	1.491000000000000014e+01
1.486189400000002934e+03	1.490000000000000036e+01
1.486194819999996980e+03	1.489000000000000057e+01
1.486200239999998303e+03	1.490000000000000036e+01
1.744459530000000086e+03	1.507000000000000028e+01
1.744467140000000654e+03	1.508000000000000007e+01
1.744474710000002233e+03	1.508000000000000007e+01
1.744482270000000426e+03	1.505000000000000071e+01
1.749399460000000545e+03	1.505000000000000071e+01
1.749406369999996969e+03	1.505000000000000071e+01
1.749413339999999152e+03	1.507000000000000028e+01
1.749420310000001336e+03	1.506000000000000050e+01
1.796277249999999185e+03	1.510999999999999943e+01
1.796283230000000913e+03	1.511999999999999922e+01
1.796289210000002640e+03	1.513000000000000078e+01
1.796295149999998102e+03	1.511999999999999922e+01
1.805291030000000319e+03	1.511999999999999922e+01
1.805298620000001392e+03	1.511999999999999922e+01
1.805306320000003325e+03	1.511999999999999922e+01
1.805313959999999497e+03	1.511999999999999922e+01
1.825226490000000922e+03	1.516000000000000014e+01
1.825233330000002752e+03	1.516999999999999993e+01
1.825240239999999176e+03	1.516000000000000014e+01
1.825247199999997974e+03	1.515000000000000036e+01
1.836213470000002417e+03	1.516000000000000014e+01
1.836218560000001162e+03	1.517999999999999972e+01
1.836223709999998391e+03	1.515000000000000036e+01
1.836228880000002391e+03	1.516000000000000014e+01
1.852204899999996996e+03	1.516000000000000014e+01
1.852212299999999232e+03	1.516999999999999993e+01
1.852219790000002831e+03	1.517999999999999972e+01
1.852227279999999155e+03	1.518999999999999950e+01
2.043518929999998363e+03	1.514000000000000057e+01
2.043523650000002817e+03	1.516000000000000014e+01
2.043528359999996610e+03	1.513000000000000078e+01
2.043533109999996668e+03	1.513000000000000078e+01
2.093491869999998016e+03	1.513000000000000078e+01
2.093496520000000601e+03	1.510999999999999943e+01
2.093501219999998284e+03	1.513000000000000078e+01
2.093505969999998342e+03	1.513000000000000078e+01
2.148411160000003292e+03	1.513000000000000078e+01
2.148416870000000927e+03	1.514000000000000057e+01
2.148422630000000936e+03	1.515000000000000036e+01
2.148428429999999935e+03	1.516000000000000014e+01
2.183282959999996820e+03	1.511999999999999922e+01
2.183292600000000675e+03	1.511999999999999922e+01
2.183302259999996750e+03	1.511999999999999922e+01
2.183311900000000605e+03	1.511999999999999922e+01
2.192226130000002740e+03	1.507000000000000028e+01
2.192231229999997595e+03	1.507000000000000028e+01
2.192236369999998715e+03	1.508999999999999986e+01
2.192241529999999329e+03	1.506000000000000050e+01
2.220193550000003597e+03	1.505000000000000071e+01
2.220198729999996431e+03	1.503999999999999915e+01
2.220203939999999420e+03	1.507000000000000028e+01
2.220209130000002915e+03	1.508000000000000007e+01
2.240174980000003416e+03	1.505000000000000071e+01
2.240180090000001655e+03	1.506000000000000050e+01
2.240185239999998885e+03	1.502999999999999936e+01
2.240190439999998489e+03	1.507000000000000028e+01
2.453459880000002158e+03	1.500000000000000000e+01
2.453467879999996512e+03	1.503999999999999915e+01
2.453475879999998142e+03	1.500000000000000000e+01
2.453483939999998256e+03	1.502999999999999936e+01
2.463492500000000291e+03	1.498000000000000043e+01
2.463498540000000503e+03	1.500999999999999979e+01
2.463504730000000563e+03	1.500000000000000000e+01
2.463510840000002645e+03	1.500000000000000000e+01
2.483462010000002920e+03	1.499000000000000021e+01
2.483469069999999192e+03	1.499000000000000021e+01
2.483476069999996980e+03	1.499000000000000021e+01
2.483483079999998154e+03	1.494999999999999929e+01
2.490416519999998854e+03	1.497000000000000064e+01
2.490423510000000533e+03	1.496000000000000085e+01
2.490430540000001201e+03	1.494999999999999929e+01
2.490437489999996615e+03	1.493999999999999950e+01
2.494364280000001600e+03	1.494999999999999929e+01
2.494368809999999939e+03	1.498000000000000043e+01
2.494373449999999139e+03	1.496000000000000085e+01
2.494378040000003239e+03	1.497000000000000064e+01
2.504446640000001935e+03	1.493999999999999950e+01
2.504451739999996789e+03	1.496000000000000085e+01
2.504456819999999425e+03	1.494999999999999929e+01
2.504461980000000040e+03	1.499000000000000021e+01
2.515264699999999721e+03	1.493999999999999950e+01
2.515269829999997455e+03	1.493999999999999950e+01
2.515274920000003476e+03	1.493999999999999950e+01
2.515279979999999341e+03	1.493999999999999950e+01
2.523321799999997893e+03	1.494999999999999929e+01
2.523333639999997104e+03	1.494999999999999929e+01
2.523345459999996820e+03	1.496000000000000085e+01
2.523357349999998405e+03	1.492999999999999972e+01
2.544284399999996822e+03	1.494999999999999929e+01
2.544287230000001728e+03	1.496000000000000085e+01
2.544290099999998347e+03	1.492999999999999972e+01
2.544292950000002747e+03	1.491999999999999993e+01
2.551172819999999774e+03	1.491999999999999993e+01
2.551180180000003020e+03	1.491000000000000014e+01
2.551187500000000000e+03	1.491000000000000014e+01
2.551194969999996829e+03	1.492999999999999972e+01
2.564182560000001104e+03	1.491999999999999993e+01
2.564190439999998489e+03	1.492999999999999972e+01
2.564199139999996987e+03	1.491999999999999993e+01
2.564207139999998617e+03	1.490000000000000036e+01
2.572225460000001476e+03	1.488000000000000078e+01
2.572232920000002196e+03	1.486999999999999922e+01
2.572240059999996447e+03	1.488000000000000078e+01
2.572247040000002016e+03	1.488000000000000078e+01
2.577159330000002228e+03	1.491999999999999993e+01
2.577164369999998598e+03	1.490000000000000036e+01
2.577169439999997849e+03	1.491999999999999993e+01
2.577174460000002000e+03	1.491000000000000014e+01
2.804504370000002382e+03	1.484999999999999964e+01
2.804509469999997236e+03	1.483999999999999986e+01
2.804514560000003257e+03	1.484999999999999964e+01
2.804519719999996596e+03	1.483999999999999986e+01
2.850409370000001218e+03	1.483999999999999986e+01
2.850415820000001986e+03	1.483999999999999986e+01
2.850422339999997348e+03	1.484999999999999964e+01
2.850428749999999127e+03	1.483999999999999986e+01
2.860322879999999714e+03	1.486999999999999922e+01
2.860330759999997099e+03	1.486999999999999922e+01
2.860338719999999739e+03	1.488000000000000078e+01
2.860346640000003390e+03	1.486999999999999922e+01
2.889324760000003153e+03	1.486999999999999922e+01
2.889329870000001392e+03	1.488000000000000078e+01
2.889334999999999127e+03	1.486999999999999922e+01
2.889340089999997872e+03	1.486999999999999922e+01
2.893366159999997762e+03	1.485999999999999943e+01
2.893372109999996610e+03	1.486999999999999922e+01
2.893378060000002733e+03	1.485999999999999943e+01
2.893384030000001076e+03	1.485999999999999943e+01
2.905316109999999753e+03	1.488000000000000078e+01
2.905323889999999665e+03	1.489000000000000057e+01
2.905331709999998566e+03	1.490000000000000036e+01
2.905339590000003227e+03	1.489000000000000057e+01
2.917239390000002459e+03	1.486999999999999922e+01
2.917244749999998021e+03	1.484999999999999964e+01
2.917250160000003234e+03	1.484999999999999964e+01
2.917255570000001171e+03	1.486999999999999922e+01
2.917293680000002496e+03	1.489000000000000057e+01
2.917302450000002864e+03	1.488000000000000078e+01
2.917311300000001211e+03	1.489000000000000057e+01
2.917320189999998547e+03	1.485999999999999943e+01
2.929223230000003241e+03	1.489000000000000057e+01
2.929230510000001232e+03	1.490000000000000036e+01
2.929237880000000587e+03	1.491999999999999993e+01
2.929245219999997062e+03	1.490000000000000036e+01
2.934205959999999322e+03	1.490000000000000036e+01
2.934212800000001153e+03	1.491999999999999993e+01
2.934219599999996717e+03	1.491000000000000014e+01
2.934226410000002943e+03	1.491000000000000014e+01
2.946153460000001360e+03	1.488000000000000078e+01
2.946160750000002736e+03	1.488000000000000078e+01
2.946168019999997341e+03	1.488000000000000078e+01
2.946175329999998212e+03	1.489000000000000057e+01
